date ,sulfur,nitrogen,pm10,pm25,temp,humidity,radiation,ozone,wind,
9/2/2021,,9.3,17.1,5,79.8,48.2,0.39,34,5,0.1
9/3/2021,,12.5,29,6.8,82.1,40.9,0.401,40,4.8,0.2
9/4/2021,,7.4,18,5.4,82.6,42.2,0.382,31,6,0.1
9/5/2021,,7.2,17.1,5.6,77,49.2,0.17,30,6.2,0.1
9/6/2021,,11.6,27.2,10.6,80.7,41.4,0.421,33,3.9,0.1
9/7/2021,,17.7,98.2,29.4,82.7,33,0.396,28,3.8,0.2
9/8/2021,,15.4,66,20.3,83.1,31.2,0.369,33,6.3,0.2
9/9/2021,,18.4,85.2,16.5,83.7,28.7,0.42,32,4.8,0.2
9/10/2021,,24.4,85.4,21.9,83.9,23.3,0.418,27,4.3,0.3
9/11/2021,,19.7,38.7,17.5,82.8,19.9,0.397,33,4.1,0.3
9/12/2021,,12.2,27.7,11.4,81.9,17.5,0.4,43,5.7,0.2
9/13/2021,,21.9,52.4,14.3,81.4,18.4,0.411,40,4.9,0.3
9/14/2021,,22.3,48.2,14.8,83.6,18.3,0.411,31,4.2,0.2
9/15/2021,,9.3,88.8,19.3,82.3,24.1,0.36,39,6.2,0.1
9/16/2021,,14.5,35.8,9.9,83.6,26.1,0.401,36,4.7,0.1
9/17/2021,,16.4,28.7,10.2,84.5,20.3,0.405,31,4.4,0.1
9/18/2021,,15.2,32.9,10,84,19.9,0.404,37,5.9,0.1
9/19/2021,,7.6,26.7,7.8,84.3,23.7,0.403,40,6.6,0.1
9/20/2021,,5.9,23.4,5,83,25.7,0.402,31,8.8,0
9/21/2021,,6.4,36.3,8.7,76.4,24.5,0.396,39,10.5,0.1
9/22/2021,,11.6,32,7.4,72.8,25.8,0.363,38,7.2,0.1
9/23/2021,,13.4,32.7,8.2,75,31.9,0.31,35,6.8,0.1
9/24/2021,,13,22.2,6.6,75.4,46.7,0.33,32,4.2,0.1
9/25/2021,,11.6,17,4.5,74.3,43.9,0.191,28,6,0.1
9/26/2021,,8.4,15.9,4.9,70.2,54.5,0.354,30,5.2,0
9/27/2021,,9.4,12.9,4.1,71.9,42.6,0.368,25,5.8,0
9/28/2021,,6.4,16.4,4.2,72.1,40.2,0.351,24,8.2,0
9/29/2021,,8.9,19.9,6.5,72.8,40.8,0.366,26,6.8,0
9/30/2021,,6.6,13.4,5.1,65.2,56.9,0.25,36,7.3,0
10/1/2021,,13.6,16.1,7.2,66.5,54.2,0.377,27,4.3,0.1
10/2/2021,,12.5,13.8,6.5,69.2,39.7,0.381,32,4,0
10/3/2021,,8.6,14.7,7.1,74,31.1,0.368,41,6,0
10/4/2021,,15.5,20.7,6.8,75.4,32.8,0.372,39,5.4,0.1
10/5/2021,,12.6,20.5,7.7,76.7,24.8,0.354,41,6.4,0
10/6/2021,,18.3,27.2,9.2,77.3,25.1,0.358,25,4.1,0.1
10/7/2021,,16.1,20.4,6.8,76.1,25.2,0.356,16,5.3,0
10/8/2021,,17,30.2,9.5,77.6,24.9,0.357,12,4.1,0.1
10/9/2021,,8.1,22.6,5.9,80,20.4,0.368,23,8.1,0
10/10/2021,,7.2,32.4,7.9,69.4,21.9,0.366,36,10.7,0
10/11/2021,,15.2,32.3,8.7,69.7,22.9,0.353,24,6,0.1
10/12/2021,,4.7,62.4,12.6,73.7,23.1,0.336,35,13,0
10/13/2021,,15.7,43.7,12.4,61.7,27.6,0.35,29,4.9,0
10/14/2021,,13.8,29.4,9.2,65.1,22.6,0.353,34,8.2,0
10/15/2021,,12.3,22.6,7.4,62.3,17.5,0.354,32,6.7,0
10/16/2021,,5.6,19.9,5.9,64.1,20.5,0.338,40,10.1,0
10/17/2021,,11,21.6,7,68.9,22.9,0.326,34,7.4,0.1
10/18/2021,,12,27.3,8.6,72.7,26.5,0.325,23,6.2,0.1
10/19/2021,,14.5,24.6,8.5,70,33.7,0.331,21,6.7,0
10/20/2021,,19.9,28.1,10.8,68,28.8,0.328,15,3.4,0.1
10/21/2021,,22.1,32.6,10.7,70.2,25.2,0.321,14,3.2,0.2
10/22/2021,,22.9,35,11.3,72.8,32,0.308,21,3.4,0.2
10/23/2021,,10.7,23.1,6.6,71.8,20.4,0.32,27,7.7,0
10/24/2021,,13.8,25.9,8.5,69.5,24.1,0.317,21,6.6,0
10/25/2021,,23.7,34.6,11.3,72.3,25.2,0.312,15,3.3,0.2
10/26/2021,,4.6,67,11.5,68.9,24,0.296,35,13.1,0
10/27/2021,,8.4,15,4.7,58.4,20.9,0.318,32,9.9,0.1
10/28/2021,,21.7,28.2,9.3,59.8,20.9,0.311,18,3.7,0.3
10/29/2021,,25.7,37.9,10.9,63.2,20.6,0.307,15,4.1,0.5
10/30/2021,,22.1,32.9,11,65.9,21.2,0.303,17,4.5,0.4
10/31/2021,,16.7,27.1,9.3,69.4,21,0.279,26,5.9,0.3
11/1/2021,,26.1,40,11.2,67.1,26.6,0.294,17,4.5,0.4
11/2/2021,,19.8,20.4,5.8,66.6,21.8,0.288,17,5.5,0.2
11/3/2021,,15.9,25.1,6,59.8,35.7,0.289,24,7.4,0.2
11/4/2021,,19.5,30.4,7.7,56.3,47.9,0.285,21,6.1,0.3
11/5/2021,,26.1,36.8,10.5,61.9,33.8,0.285,16,3.1,0.5
11/6/2021,,27.5,46.8,14.6,64.5,26.7,0.282,17,2.8,0.6
11/7/2021,,24.1,44.7,13.6,65.6,23.8,0.277,15,2.6,0.5
11/8/2021,,26,39.9,11.5,66.6,23.5,0.182,11,3.2,0.5
11/9/2021,,23.2,24.5,6.1,66.1,21.9,0.279,14,4.9,0.3
11/10/2021,,16.6,24,5.5,64.1,19.8,0.257,22,6.5,0.3
11/11/2021,,24.3,29.8,7.4,59.6,23.9,0.277,15,4.1,0.4
11/12/2021,,21.6,27.6,6,58.2,22.8,0.273,17,5,0.4
11/13/2021,,27.1,44.4,11.2,59.2,23.9,0.267,21,4.5,0.4
11/14/2021,,19,33.1,9,60.8,22.6,0.27,18,4.1,0.5
11/15/2021,,13.5,19.5,3.8,62.7,18.4,0.269,27,6.4,0.3
11/16/2021,,6.9,23.3,3.6,63.2,13.8,0.372,34,9.1,0.2
11/17/2021,,,,,,,,,,
11/18/2021,,,,,,,,,,
11/19/2021,,,,,,,,,,
11/20/2021,,,,,,,,,,
11/21/2021,,,,,,,,,,
11/22/2021,,,,,,,,,,
11/23/2021,,,,,,,,,,
11/24/2021,,,,,,,,,,
11/25/2021,,,,,,,,,,
11/26/2021,,,,,,,,,,
11/27/2021,,,,,,,,,,
11/28/2021,,,,,,,,,,
11/29/2021,,,,,,,,,,
11/30/2021,,,,,,,,,,
12/1/2021,,,,,,,,,,
12/2/2021,,,,,,,,,,
12/3/2021,,,,,,,,,,
12/4/2021,,,,,,,,,,
12/5/2021,,,,,,,,,,
12/6/2021,,,,,,,,,,
12/7/2021,,,,,,,,,,
12/8/2021,,,,,,,,,,
12/9/2021,,,,,,,,,,
12/10/2021,,,,,,,,,,
12/11/2021,,,,,,,,,,
12/12/2021,,,,,,,,,,
12/13/2021,,,,,,,,,,
12/14/2021,,,,,,,,,,
12/15/2021,,,,,,,,,,
12/16/2021,,,,,,,,,,
12/17/2021,,,,,,,,,,
12/18/2021,,,,,,,,,,
12/19/2021,,,,,,,,,,
12/20/2021,,,,,,,,,,
12/21/2021,,,,,,,,,,
12/22/2021,,,,,,,,,,
12/23/2021,,,,,,,,,,
12/24/2021,,,,,,,,,,
12/25/2021,,,,,,,,,,
12/26/2021,,,,,,,,,,
12/27/2021,,,,,,,,,,
12/28/2021,,,,,,,,,,
12/29/2021,,,,,,,,,,
12/30/2021,,,,,,,,,,
12/31/2021,,,,,,,,,,
